content,sentiment
"made dentist appointment. 9th of June. feel sick and nervous already  However. Ibprofen, Paracetemol and Codeine are my friends. *sigh*",2
"made dentist appointment. 9th of June. feel sick and nervous already  However. Ibprofen, Paracetemol and Codeine are my friends. *sigh*",2
Made it home..Night my twitties,1
"made it into leadership, buttt i'm still not happy! how can i enjoy it without my best friend?",1
Made it to Wisconsin... Now off to Golden Corral again! dang! lol we missed the graduation! tho  Dang!,1
made my pin hole camera todaaaaay. need to get some film now!  http://tinyurl.com/cw8wp2,1
Made some good money for 5 1/2 hrs worth of work not bad I needed that tonight good stuff  after the murphys law week I had the other wk,0
Made some good money for 5 1/2 hrs worth of work not bad I needed that tonight good stuff  after the murphys law week I had the other wk,0
made this for you when i got home from wango tango http://bit.ly/1UjzQ    what a wonderful day.,1
made this for you when i got home from wango tango http://bit.ly/1UjzQ    what a wonderful day.,1
Madly in love with The Row..wishing i had money,2
"Mahalo  great show! @CollieBuddz  aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip",1
Maitreya for Bobby's bday!  Yay,0
"Make plans, i have none!!",0
"Make sure to make it to the Brew House in Pella, IA tomorrow @ 3 to meet with @HillaryClinton supporters! #SemST",0
Make sure u pick up Chrisette Michele's new album EPIPHANY in stores tomorrow May 5th! You will love it! Promise!  Congrats @epiphanygirl,1
Make sure your mom knows you love her,1
Make your own Google search page with your name   http://tinyurl.com/c4237j,0
Makeup + cute dress = I'm ready to go,1
makin tea an its stressin me out,0
making a Life w/o Bounds! T-Shirt for Second life,1
making a Life w/o Bounds! T-Shirt for Second life,1
Making a milo,0
"Making a mix! 22 minutes so far, aiming for 30 minutes  loving it so far!!!  DJ Sugarfree",1
Making a twitter account,0
"Making a video for HitRecord... hope it comes out well, it'll be my first record",1
Making an iMovie of college,0
Making Banana Bread,0
Making egg tart &amp; Chinese egg pudding. Yum,0
making german apple slice  nom nom nom,1
making margaritas and about to watch Milk. Good times,1
"making more muffinsss, wheat jerm AANNNDD psyillium husk",1
making my mom a mothers day card,1
Making pork stir-fry and brown rice for dinner.,1
making some beats,1
Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y'all.,1
"Malibu make me sleepy  and he doesn't want to text me when i'm drinking, silly him. Maybe i'll ring you later ;-)",0
"Malone rushed from his dug-out to protest and was joined by Linfield officials in a shouting match, with both factions having to be physically restrained by players.",3
Man i am being boring today not tweeting  How are you guys?,3
man i fucked up that test  playing cod now . 31 days till the summer !,2
man i fucked up that test  playing cod now . 31 days till the summer !,2
Man i hate church. Has to be done though. I like the way it makes other people feel good,2
Man i hate church. Has to be done though. I like the way it makes other people feel good,2
"man i just made a fat ass buger mmmmmmmmm  taste so fuckin delicious i love food, i eat my feelings lol",1
Man i wish i could just bathe in my ice-cold sunkist right now.... But then i'd be sticky,1
Man i wish i could just bathe in my ice-cold sunkist right now.... But then i'd be sticky,1
man it is a gorgeous day - 22 degrees already and not a cloud in The sky ,1
Man it's two o clock 2 more hrs till I have to be at work,2
Man it's two o clock 2 more hrs till I have to be at work,2
Man my daddy left to work again  I never see him a lot I miss my daddy :' (,2
"Man on Wire every bit as amazing as the publicity and reviews suggest. Very, very strongly recommended (even for vertigo sufferers  )",1
man only thing i would chng about vegas is those british boys wayyyy to hot,1
Man tha mojitos from earlier got me feelin type funny. Hope I don't get sick  http://myloc.me/20DD,1
man u know things get very interesting sometimes lolll....im just 2 damn good,0
man u know things get very interesting sometimes lolll....im just 2 damn good,0
Man with a kickin' top hat just left. Invited me to blues jams session put on by street musicians. HarpmanHatter.,0
Man work is so busy today  2people called in sick and the old perverts keep rolling in  sadness abounds...,2
Man! I can't stop being freakin' hungry!,0
"Man, finishing &quot;Operation Anchorage&quot; sure gives you an unfair advantage, loot-wise... I love the stealth field suit and Gauss rifle",1
"Man, looking through and packing up my books is looking at my past lives. Feeling kind of sentimental",0
"Man, Monday sucks. What I wouldn't give to be a rich beach bum, diving in a tropical lagoon every day, eating fresh fruit and fish...ahhh",1
"Man, my sinuses r really buggin me this morning",2
"Man, the French Open has been on for a week and I haven't had the opportunity to catch a single match",1
man.. it's starting to rain real hard..,2
man.. it's starting to rain real hard..,2
Man... I'm really hoping I finish this Good Vs. Evil contest entry in time. Looking pretty good so far.,1
man.....i'm at a loss for words.....looks like i'ma get an unexpected graduation gift.....in a good way,1
Mana - Everything they've ever made since 1986,2
Mana - Everything they've ever made since 1986,2
Managed to finally get through to someone who had left a message earlier today. Old dog already put to sleep,1
Managed to find a bottle of Pimm's! If only we had the weather to go with it,1
manang is back! had a great dinner!  super busog :O,1
Manchester was wayyyyy to busy!  so warm today also! :'(,2
Mango Medley has yummy mango and mango ice cream!,1
"Manipulation, Disguise, & Evil is always seen by the out-come. The Ugly Doors of Satan appear in all forms when it's Fake Love. #SemST",3
mann i had no idea hp a/c adapters were worth like eighty bucks  wine* it's gonna be a while till i can use my lap top,0
mannnn...  why aint my music working,2
mannnn..... @alllyy_ got an iphone!!! im jealous....  http://bit.ly/NgnaR,0
Many of us become hot under the collar over local issues.,3
Margaritas with my Momo. I've missed her.,1
Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much,1
Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much,1
Marking going ok so far A's and B's so far - relieved it looks like I have future programmers in class,1
Marking going ok so far A's and B's so far - relieved it looks like I have future programmers in class,1
Mark'll go bananas I expect.,3
marko got in a fight outside the roseland tonight.. it was rather entertaining!,1
Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,2
Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,2
"Marley won't watch the French Open unless it's in HD, which it's not...   But my latest political ad is: http://tinyurl.com/lvsn76",0
"Mary, Are you not receiving my texts????",0
Massive headache,2
massive headache  going to see terminator tonight!,1
Massive morning.. I'm stuffed now,1
Match of Handball this a the afternoon,0
Match of Handball this a the afternoon,0
"math is all that is left for the day, then the DMV",0
"Math was not fun at all. Oh well, i get to cook as soon as i get home.",1
Matilda was also beginning to see red.,3
Matt Weiters' first at bat: fly out to RF,0
Mattcutts.com: Domain Umzug und neues Design http://redir.ec/iF2b ...,0
Matters regarding the Grammar School had come to a head.,3
Matty is le tired.,2
Matty is le tired.,2
"maxin' and relaxin', almost bed time",0
May 10 is Human Kindness Day.,1
"may gray, coldplay, and nice showers...work at 2",0
"May have to work Saturday   I want to just rewrite it properly over the weekend, but bosses may say just get it working now.",0
may have unintentionally snubbed someone due to my ineptness/shyness. feel badly,1
May the 4th be with me today as I round off the weekend with one more session - happy 4th y'all from the Fintster,1
may the 4th be with you,0
may the 4th be with you,0
May the 4th be with you,1
May the 4th be with you,1
May the 4th be with you    Happy Star Wars Day !!!,1
May the 4th be with you  #starwarsday,1
May the 4th be with you  #starwarsday (via @dordali),0
May the 4th be with you  (via @matthew858) Thanks. I get it now. And it's awesome.,1
May the 4th be with you  I couldn't resist!!,1
May the 4th be with you -&gt; heute ist Star Wars Day,0
May the 4th be with you all,0
May the 4th Be with you all!,1
May the 4th be with you! Hahahaha that'll neverrr get old,1
May the 4th be with you! Happy Star Wars Day twirps!  ROFL,1
may the 4th be with you! HAPPY STAR WARS DAY!,1
MAY THE 4TH BE WITH YOU. Happy Star Wars Day,0
May the 4th be with you. Happy Star Wars Day!   http://tinyurl.com/cjamjt #starwarsday #geek #dork #fb #awesome,1
May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw,1
may the forth be with you,1
May the forth be with you .....,0
May the Forth be with you... ha yes... Today is my birthday  Star Wars day... Aren't i lucky you star wars Fans?,1
may the fourth be with you  happy star wars day.,1
may the fourth be with you! happy star wars day,1
Maybe going apartment shopping with Ashley?,0
maybe going to the movies later? ik gay,1
maybe he could drill a hole in me?  LOL    OH SNAP!  (sorry couldn't resist),1
Maybe he was cheesed off meeting people so far along the ridge without explanation as to their start point.,3
Maybe I should go see the other 4 movies as matinee's this week. I don't go in until 4pm as it's my night shift week coming up.,0
"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today",2
"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today",2
"Maybe I was wrong, this week could have stayed good, but it didn't",2
Maybe I won't be getting a call.,0
Maybe i won't go for a run .. i have no running shoes,0
"maybe someday. i lova ya, friends!! my computer sucks  listening to coldplay&lt;3 tomorrow meet my bbff",1
Maybe this was in a fit of pique when the relationship was down rather than up.,3
"Mayne, its getting hot out here in georgia..",0
McDonalds in the car.  http://tinyurl.com/onoger,1
mcdonalds mccafe tastes like chewin on a cigarette butt.  I miss my sonic card,2
mcdonalds mccafe tastes like chewin on a cigarette butt.  I miss my sonic card,2
mcfly anit been on here in ages  z,2
Mcfly evolution for the 4th time round,1
